firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48,mom49
21020,-0.403850055,-0.171320091,-0.942761726,0.0,6.3445167696,2.5686838661,-0.110357049,0.0719100761,0.030850858,0.0422346656,0.0716079855,-0.041984822,-1.353236327,0.0605164795,0.0419848219,47.0,0.0028176688,0.2015579357,0.7235969314,0.6021364247,-2.109827499,0.062454864,0.0494001629,-0.012191975,0.0688801514,0.5338135466,0.0,0.9121330106,0.3621569944,0.8176891508,0.4289939394,2.2265106922,19.855149502,0.0047938773,0.0,1.0,1.0,1.0,0.0,-0.016455512,6.0,0.2485380201,0.1109336544,0.1132810034,-0.3152056,-1.678154108,0.0095073088,5827.0706931,0.1173033624,16.053884717,0.001890594,0.0070622098,-0.053243848,0.7214294646,0.1989170578,0.0129869292,1.0,0.0031545741,0.1916164174,-0.099404132,2.0,18.549451707,10.314954637,0.0,0.0679542795,0.0259993606,0.0359289875,0.2606585086,8.3526542343,5.482969e-11,2.5932346e-09,2.1019809752,4.41832402,-0.009308589,0.081518081,-0.202676672,-0.164645557,-0.2904308897593732,-0.047948854555141,-0.020821917808219,0.0359420289855072,0.085003035822708,-0.005011135857461,0.010175240248728,-0.0692708333333332,-0.1291423001949316,-0.1038114343029087,-0.1231599607458291,-0.1574728901461575,-0.2627887788778876,-0.1772559852670349,-0.2523012552301255,-0.1466093600764088,0.0407687827606289,0.1331642358909321,0.264685067232838,0.5842198581560285,0.4540276647681043,0.3693486590038315,0.6070143884892087,0.3672532517214997,0.701904761904762,0.4879267277268944,0.4659557013945858,-0.0619422572178477,-0.3342026825633383,-0.3769177126917712,-0.3782185107863604,-0.4055222887558216,-0.3374119391916944,-0.3207905739262637,-0.4142903965912815,-0.4520085863232137,-0.3437385236871098,-0.4771796372147454,-0.4373425692695214,-0.498456357002526,-0.50041934582052,-0.4434755527872936,-0.5550298804780875,-0.4905929304446977,-0.5676264214856037,-0.5585474308300395,-0.5480526049570056,-0.5292413066385668,-0.5895728066146072
11499,0.9373560542,0.0065345568,-3.795923113,0.0,0.9634117975,1.4853515033,0.0372806617,-0.00743357,0.247284851,-0.009585207,-0.025326491,-0.028418537,-8.325385694,0.0609372626,0.0284185367,42.0,0.0135007199,0.0,0.0257237881,-0.163741047,-0.06062699,0.3670876644,0.0213776724,0.0177766542,0.0093556632,0.33021047,0.0,1.6198397395,-0.034584873,1.0329519647,-0.063695708,10.130957962,4.3223853529,0.0529601379,0.0,0.0,1.0,0.0,0.0,0.4970837569,5.0,-0.025791222,-0.019000614,-0.224334088,0.5866672646,-1.989054319,0.1543045579,-10881.41507,0.0363924557,12.936882586,0.0040442949,0.009572572,0.0211265232,0.1292652697,0.0735953202,-6.2949e-05,3.0,0.016722408,1.1573023659,0.1339410171,2.0,13.438973552,1.6834354635,0.0,0.0470274799,0.0264160161,0.0669901644,0.5752565429,4.6469082004,9.6807036e-09,1.4074634e-08,1.3184493759,1.7383087568,-0.017821738,0.065104215,0.8804528413,-0.094673069,-0.0447284345047922,0.3178947368421052,0.1402550091074681,0.1635687732342008,-0.0079239302694136,0.0048154093097911,0.0556492411467115,-0.0901162790697674,-0.1107954545454545,-0.1708609271523179,-0.1107954545454545,-0.1256983240223463,-0.1795543905635649,-0.1424657534246575,-0.210592686002522,-0.2365853658536585,-0.0966810966810967,-0.1005747126436782,-0.1540540540540541,-0.115819209039548,-0.1412894375857338,-0.2613569321533923,-0.0656716417910447,-0.0500758725341426,0.1789077212806027,0.154981549815498,0.3404710920770877,-0.0725925925925926,-0.1763157894736842,-0.1827676240208877,-0.204574332909784,-0.087463556851312,-0.1037938439513243,-0.0992805755395683,-0.3217768147345613,-0.3472367049009385,-0.2926553672316384,-0.1932989690721649,-0.1305555555555556,-0.1784776902887139,-0.0901162790697674,-0.0725925925925926,-0.246690734055355,-0.1586021505376345,-0.2055837563451776,-0.2582938388625592,-0.0887918486171761,0.019543973941368,0.096322241681261
27991,0.7409129344,0.077616344,-82.66880877,0.0475578241,2.004858315,0.4771783129,0.0296460923,0.0990389263,0.0727349839,0.0021209002,0.1201414839,-0.011483726,-0.38998901,0.1078858651,0.011483726,47.0,0.0015643575,-0.025555924,0.0604555585,-0.114566919,-0.022199692,0.0392003685,-0.018570872,0.0823679982,0.0484062936,0.4295613531,0.0,0.8828774371,0.0023170795,0.673888036,0.0610603926,381.5663557,7.5993259401,0.083941858,0.0,0.0,0.0,0.0,0.0,0.2133434561,5.0,-13.7655055,-0.036889562,-0.256952913,0.3734897688,-1.18164662,-0.02449923,-4896.705132,0.0264525406,15.997184263,-0.000943519,0.0074011234,0.0277059372,0.0074310983,0.0012972036,-0.136111078,1.0,0.0004102845,0.7035318497,0.0370627228,4.0,16.346632451,1.5249808497,0.0,0.0392212681,0.0166072561,0.0218860184,0.3299009891,2.7721881041,2.173245e-10,1.2950739e-08,0.8843088197,0.7820020885,0.0145181625,0.038298929,-0.18926889,0.064958637,-0.0583386992916935,0.0905898876404494,-0.0057618437900126,0.096286884088663,0.1155006464588421,0.1000141663125089,0.1936971560338203,0.2040626453713756,0.0731066887783307,0.0097529258777633,-0.0706163973668461,-0.0527022081249236,-0.0819342634192479,-0.082693443591258,-0.0454824830977257,0.1103961103961104,0.0318936877076412,-0.0287679799874921,-0.0513133781307267,-0.0480568836582074,0.0415828303152248,0.0586230402181324,-0.0653586904188733,0.0594896984581798,-0.003209242618742,0.0085725418885571,0.0245414962396093,-0.1323052855067604,-0.2051387040638754,-0.136550650505949,-0.1114543998169126,-0.1749893752656183,-0.2000618110641804,-0.1852901059699926,-0.1487612365709273,-0.1747263258582208,-0.1731445000532423,-0.184948042405794,-0.1875915463486084,-0.1716449754640494,-0.1188152519291874,-0.0886150234741783,-0.1310429722470903,-0.0559270516717325,-0.0193230613791361,-0.0114576702737109,-0.0345642173318413,-0.0361221449851042,-0.0246200226102247
10517,0.2668474945,0.0956605975,9.0465770838,0.0,0.3701230144,1.0517925053,0.223055631,0.2310278396,1.0746117969,-0.166590376,1.8446846662,-0.001635839,-0.009870379,0.0966048039,0.0016358388,40.0,0.0,0.0829764454,0.0778094619,-0.346222959,-0.002891637,2.070610687,-0.098204516,0.124220057,-0.311040262,0.442858806,0.0,26.93370206,0.3128595727,26.93370206,0.3128595727,15.737751162,13.393819053,1.5849950351,0.0,1.0,0.0,0.0,0.0,2.5709567443,5.0,9.3670197233,0.62386071,-0.314751288,-0.208360336,-19.03776292,-0.041503121,-2715.219082,0.1037391425,13.800548986,-0.010654174,0.0123887199,0.0308030873,-0.012617174,0.0861342406,-0.076920677,0.0,-0.011515152,-0.122786603,0.0040783398,5.0,15.03335949,3.2447917708,0.0,0.0929411724,0.0349417972,0.0439702443,0.5418531241,6.9325679734,2.2810703e-09,7.8251668e-09,2.0602000609,4.2444242908,0.0137379707,0.0790836458,0.0276045773,-0.279645858,-0.4347379239465571,0.1027578390630903,0.0145985401459853,-0.0473237597911226,-0.266767143933685,-0.3529150964309465,-0.3530585106382978,-0.2783683559950556,-0.3051654368007617,-0.3831360946745562,-0.3331048663468129,-0.3935175566174943,-0.4463201820940818,-0.4269729093050647,-0.3257103257103256,-0.4162,-0.3813056379821958,-0.458139966586226,-0.5361512791991101,-0.441446613088404,-0.4847308031774051,-0.4777241009125067,-0.4405902644691453,-0.3570484581497797,-0.2091574099160118,-0.0852397367596364,0.2813871817383671,-0.2578184591914568,-0.508254716981132,-0.4888811066363159,-0.5001712328767123,-0.6104364073134927,-0.5457516339869282,-0.5446888160973327,-0.5370340999206978,-0.5246702491450903,-0.4519339091250469,-0.4758484467588435,-0.4450570342205323,-0.4623319211641186,-0.4168997203355973,-0.3058263971462543,-0.3762820512820511,-0.3806492679821769,-0.4640102827763496,-0.4129123089300079,-0.3260217039944585,-0.3281933256616801,-0.2662141779788838
20482,0.1442018968,0.0284802975,18.668445768,0.0130298066,0.1577754511,0.173495802,0.133626883,0.0364999724,0.364558637,-0.004035614,-0.009432292,-0.046864847,-0.489605431,0.0424244059,0.0468648473,47.0,0.0019628547,0.0366972477,0.2446544152,0.2332730619,0.0080928376,0.3498813291,0.0653134547,0.0105860947,0.092057101,0.307436619,0.0,1.8495993895,0.0774022764,1.4560854636,0.1237027425,4.2028490584,6.6402034839,0.269547874,0.0,0.0,0.0,0.0,0.0,0.790477062,8.0,3.8870522759,0.0790206207,-0.141883229,-0.130839025,-3.590276583,0.1340303276,239993.37241,0.0345323743,19.049682361,0.002388459,0.0272676909,0.0570072601,0.0054343812,0.1251987817,-0.011946942,0.0,0.0030372757,0.1418595753,0.0344562186,6.0,18.842082541,0.7245269391,0.0,0.0479590222,0.0155229308,0.0192552338,0.3164418261,1.151349805,2.290266e-11,3.3720637e-08,0.4967909436,0.2468012416,0.2759137341,0.0339433567,-0.01704155,-0.338507523,-0.0750042567682613,0.0348898678414095,-0.0076039202433254,-0.0261979771182225,-0.0784559861917464,-0.1654114562021135,-0.0660729903792637,-0.0886802699976724,-0.0056717175992551,-0.0705072406425576,-0.0290957183005455,0.0131976192529974,0.0069438491213029,-0.0218187874750166,-0.0198598130841122,-0.0193688428786108,-0.0495994821587507,0.0727920358023563,0.0853816300129366,0.1174959566168774,0.0792979876872186,0.072988033251119,0.1671303656597773,0.2846986765831782,0.2374631268436577,0.2754913671408403,0.4885312381193765,0.5248604439828637,0.3479458342896488,0.3522910430577941,0.3746050321825627,0.4048558784834348,0.4038484522528982,0.3766994842944211,0.348564867967853,0.3966706302021403,0.5428871666885591,0.4763700351935644,0.4693520140105078,0.5132697758309712,0.6094820498766784,0.6239458039540993,0.5862255232950708,0.7038004061502756,0.6011450381679388,0.7573309395571513,0.792187976808056,0.9258894900803408,0.9089874857792946
60038,0.6496165019,0.1150873479,4.2745612224,0.0,0.5676580618,1.5345653927,0.0927891917,0.1122071042,0.5301577768,0.0545073375,0.0030677131,0.06208395,0.6235354423,0.0433263075,0.06208395,47.0,0.0207651309,0.1847826087,0.1102723731,-0.149102742,-0.023384487,0.1490959973,-0.099503093,0.0719197333,0.2290643536,0.5063241507,0.0,4.6979531443,0.1340545076,2.0566707768,0.2597194252,37.598182944,5.3209432804,0.2632557171,0.0,0.0,1.0,0.0,0.0,1.0831047898,5.0,-0.011098578,-0.11290677,0.0836200434,0.1210600821,1.0749394888,0.0089072106,-3636.975465,0.0495151733,11.335099401,0.0063892942,0.0178864232,0.0352050197,0.1069499822,0.0098979276,0.0297005554,1.0,-0.003473319,0.821867354,0.0414549538,5.0,10.791564589,0.4623290901,0.0,0.0662366003,0.0279312687,0.0325333771,0.6503203673,1.0916687072,1.7440408e-07,4.8765561e-08,0.2968198188,0.0881020048,0.5991066681,0.0489019569,-0.205823068,-0.155239584,-0.0285276073619631,-0.0118217641709609,-0.034074074074074,-0.012121212121212,-0.012121212121212,-0.0326409495548961,-0.0674283621925158,-0.1189189189189189,-0.0042761148442272,-0.1936680682661389,-0.2293144208037824,-0.2684021543985637,-0.2199090691553002,-0.2706935123042505,-0.1734279918864096,-0.0693691121895517,0.0395408163265307,0.0819780949220048,-0.0157004830917872,0.1560283687943262,0.4156617350107046,0.4791288566243195,0.5043839409321642,0.4186248912097476,0.5240766713417484,0.5016121602947949,0.6082881105081401,0.4039621016365204,0.3634462567963195,0.3703236654056328,0.4691302388463272,0.5778519916751368,0.6281520474261713,0.6067028092656483,0.5673076923076923,0.4437555358724536,0.6316316316316317,0.5771649733913884,1.0375,0.9008746355685132,0.9509275882704966,1.287719298245614,1.0375,0.8778801843317974,0.5319548872180451,0.4872262773722626,0.4947271893626779,0.5710843373493977,0.4424778761061947
10779,0.8032451933,-0.04188853,-0.652478743,0.0351410537,0.437527051,1.1171259719,-0.022384123,0.3439583889,0.4709255802,0.3466272379,0.1871575571,0.1047169275,2.7048794827,-0.155191956,0.1047169275,44.0,0.1715391181,0.1894736842,0.0277532341,-0.244903741,-0.119013271,0.2004313444,-0.037661112,0.2415844225,0.4481442017,0.58492857,0.0,3.0705669976,0.1810160985,1.6774431772,0.0467156964,4.2877126654,5.5126989914,-0.018757828,0.0,0.0,1.0,0.0,0.0,0.7814775351,2.0,-0.983719925,-0.135547428,-0.535418721,0.6601601056,-0.987443385,-0.036727163,-18801.92399,0.0740556467,10.75525768,-0.003505363,-0.091979881,-0.150293026,0.0173087947,0.1231924883,-0.000473198,0.0,-0.137667372,3.2847646805,-0.094059583,3.0,9.0447414534,0.2534738577,0.0,0.105660364,0.0480842417,0.0743882327,1.2631196799,1.1592744294,2.2725074e-06,8.2152986e-08,1.1395543606,1.2985841408,0.0554468643,0.0733941476,-0.096732029,-0.218824228,0.0231660231660231,0.1212121212121211,0.0156862745098038,0.1115879828326178,0.1068376068376069,0.074644205634621,0.1562499999999997,-0.1220338983050848,-0.0831858407079647,-0.2006172839506174,-0.1981424148606811,-0.1777777777777778,-0.3375959079283888,-0.4381778741865511,-0.3803827751196172,-0.3847980997624703,-0.2382352941176471,-0.1452145214521452,-0.1508196721311475,-0.127946127946128,-0.113013698630137,-0.1508196721311475,-0.1725239616613418,-0.2359882005899706,-0.0782918149466193,-0.0815602836879432,0.5602409638554218,0.133479212253829,-0.0912280701754386,-0.1645161290322581,-0.1522094926350246,-0.27491601343785,-0.2291666666666666,-0.3358974358974359,-0.3358974358974359,-0.3976744186046511,-0.3443037974683545,-0.3604938271604938,-0.3934426229508196,-0.3324742268041237,-0.3604938271604938,-0.3093333333333333,-0.2865013774104683,-0.3573200992555831,-0.3604938271604938,-0.3184210526315789,-0.2704225352112676,-0.3,-0.3358974358974359
61487,1.3242723401,0.098156632,-2.226864802,0.0339518902,1.7695688845,9.2334105328,0.0595244328,0.2650892848,0.1676542184,0.0261545712,0.4569971787,-0.206108304,-5.815780619,0.5686273686,0.2061083039,48.0,-0.001174559,-0.022038567,0.9807907107,0.7055336077,0.1586750368,0.2080631431,0.144722569,0.031091844,0.0757518847,0.725098849,0.0,1.4687841042,-0.102748708,1.3669514169,-0.068947889,18.871231958,14.042949763,0.1753400551,0.0,0.0,1.0,0.0,0.0,0.3280591849,7.0,-0.001907724,0.62386071,-0.231317463,0.8178188957,0.9671926304,0.7409881902,-3723.464693,0.130812276,11.457911534,-0.002282154,0.005266774,0.014958827,0.7214294646,0.1497771604,-0.000122657,0.0,-0.002174588,-0.074237121,0.0107879024,5.0,10.38016578,1.1986133768,0.0,0.0917572901,0.0268959476,0.0429258174,0.653281321,3.3255826845,2.515353e-08,1.8500901e-08,1.1463322077,1.3140775303,0.0763974569,0.0641807484,-0.298071723,0.0784909453,-0.1226492232215862,-0.0560843838435811,-0.0467653936087296,0.1497963020996551,0.223407802600867,0.319309600862999,0.3464220183486237,0.2500851788756386,0.2081000987816923,0.2144985104270107,0.3731287425149701,0.3250270855904658,0.3528761061946901,0.3845283018867924,0.3098893252409851,0.2608247422680412,0.5154894671623296,0.5224066390041493,0.3845283018867924,0.9229559748427674,0.8437185929648241,0.7249647390691114,0.7331128956069908,0.3705640642510273,0.3985134362492852,0.3134061213531411,0.5612765957446808,0.2090954028670291,0.0376131221719455,-0.0362490149724192,0.141568139390168,0.2229999999999998,0.183548387096774,0.1954995259057479,0.1244253754213911,0.0703033838973161,0.077533039647577,0.0149377593360995,-0.0606758832565285,-0.0767488676396578,-0.0741862225586678,-0.0521828984758461,-0.094074074074074,-0.0951911220715165,-0.1358926048045219,-0.2006535947712419,-0.0827500000000001,-0.1467441860465116,-0.1693457097577542
61241,0.0431637777,0.0182051307,44.794151885,0.0,0.0283382838,0.0946183169,0.4074452389,0.3857397902,0.917763892,-0.003303055,0.57504,-0.033581217,-0.113535737,0.0202720636,0.033581217,48.0,0.0520087929,0.2301587302,0.6832940694,0.3788624702,0.1188531698,0.2768942937,0.0833329741,0.1113590716,0.2843926675,0.5785908688,0.0,2.0242924528,-0.203530057,1.5632075472,-0.203568162,4.5548780488,6.0686853767,0.859450727,0.0,0.0,0.0,1.0,0.0,1.403289361,6.0,-1.003243186,0.2369670738,-0.494733675,-0.09992131,-2.517545067,0.1387368561,154844.76824,0.0740556467,18.645160936,-0.005518661,0.0066801166,0.0080783619,0.0219032034,0.0887677402,-0.038327967,0.0,0.0002615405,0.313131704,0.0383014586,7.0,19.266921534,10.989906489,0.0,0.1426903158,0.0429437479,0.0470319603,0.3677881233,16.795355657,5.848465e-12,1.9993777e-09,1.1248706806,1.2653340481,-0.008425101,0.0599093519,0.1189470761,-0.218824228,-0.2492636952680149,0.1910664172123479,-0.0684104627766599,-0.1741527485000811,-0.1084463894967177,-0.2921472753403249,-0.3568226305487151,-0.1527904849039342,-0.0101068999028183,-0.0800216763005779,-0.0407759676052358,0.0844245714894069,0.2719780219780219,0.2479784366576818,0.2975796178343948,0.2053011477931605,0.1893974778141056,0.1106749536582707,0.0992877185409022,0.3529021118342408,0.2423466276375168,0.1215591279453864,0.3155107839338755,0.9361338148640944,0.8933085501858737,0.9442641725520138,1.2396657871591912,1.2396657871591912,1.1672340425531913,1.2211077191452246,1.6017879948914433,2.0020630710285885,2.5136253880648503,2.23879173290938,2.3451559934318555,2.353967731313797,2.716161984677125,2.6865725660513937,2.991379310344828,3.328941776455588,3.172879967226547,4.517876489707476,3.782159624413145,4.593629873695772,2.2975072839106505,3.046881207787048,4.557010365521005,5.795196797865243,6.418790968681718
28222,0.238787052,0.0357800521,6.4640197335,0.0227963798,0.2252337347,0.1820571163,0.0861087952,0.0671752389,0.1771341161,0.0017193248,0.003599101,-0.050476957,-0.64722989,0.0589379712,0.0504769575,47.0,0.0018874561,0.0830090791,0.165610921,-0.002090504,-0.099871774,0.0956022806,-0.004324434,0.101360828,0.1208546499,0.5445660258,0.0,2.9924975885,-0.167293933,2.830338323,-0.173913525,1.7795821266,6.2370853725,0.2627879796,0.0,0.0,1.0,0.0,0.0,0.3549810427,6.0,-10.47290388,-0.026006525,-0.235565351,-0.116333185,-2.130637789,0.2015145244,50876.453068,0.02204135,18.04691718,0.0012379962,0.0212060605,0.0417123489,0.010960245,0.120593692,-0.112100624,1.0,8.3167e-05,0.3002015341,0.0744836684,6.0,17.781696247,1.0063476753,0.0,0.0768853873,0.0242429895,0.0239692647,0.4366202176,2.293786539,4.466808e-11,1.785716e-08,0.682244774,0.4654579317,-0.01336559,0.0325975884,0.4111230364,-0.262854063,-0.0230744231394215,0.0516511705194526,-0.0150054019447001,0.0417266187050358,-0.1274634907131717,-0.1909551307777844,-0.1436125800166992,-0.1789466662219405,-0.0388504563996117,-0.0866387485941617,-0.1541765453733291,-0.1443270002894535,-0.1785356737635988,-0.1466999741160575,-0.1250444302267718,-0.0370080588373367,-0.0772230065518442,-0.099041065807774,-0.1212965259764216,-0.1088907873186644,-0.1735714487870626,-0.1577362910512458,-0.1411924781076649,0.019464879505306,0.0186633982480197,0.0912314921535597,0.2332047492610589,0.1208961340558261,0.0312093740853178,0.0475338930365591,0.0415943807387972,0.1542718350497907,0.1095285315063552,0.0895892351274787,0.0783721032111095,0.087423245129655,0.2090967139839874,0.1961709119087862,0.2890657054322525,0.3586489324786914,0.4974146845915201,0.5380193689472039,0.5301796481631129,0.5948168710841029,0.4735707871894641,0.4803055794278417,0.4994213315465676,0.5806845180761575,0.525060405179357
