firms,clusters,mom1
50906,16,0.2173913043478261
10568,7,-0.1666666666666666
10998,3,-0.0350877192982456
50032,9,0.0370370370370369
69171,18,0.3636363636363635
68814,7,0.0588235294117647
47730,5,0.030188679245283
13232,9,0.2528735632183907
13777,12,0.4193548387096775
44652,15,0.0113636363636364
38746,2,-0.0714285714285714
60871,10,-0.0803571428571429
14198,6,0.0933333333333332
45583,20,0.0058823529411764
14702,16,0.1469534050179211
15537,4,0.0769230769230768
68830,9,0.1261261261261261
85631,11,0.0794701986754966
16185,9,-0.1301247771836007
17057,10,0.0177514792899409
17903,7,0.0481927710843372
49373,11,-0.0242214532871972
18570,20,-0.0307692307692307
47642,15,-0.0136986301369863
18973,2,-0.1111111111111111
19271,4,0.0
29938,8,-0.0310559006211179
10866,12,0.1851851851851851
20002,18,-0.1395348837209302
20240,12,0.4399999999999999
25320,5,0.0266940451745378
21726,1,0.1403508771929824
21742,5,-0.0824468085106383
11267,9,-0.0617283950617284
22825,17,0.3392857142857142
26841,4,0.0249999999999999
65533,9,0.0929368029739776
24572,9,0.3809523809523809
24951,3,0.0084033613445377
25217,8,0.0066225165562914
25487,16,0.1282051282051282
69307,18,0.1999999999999999
65541,18,0.2222222222222223
27562,11,0.0161290322580645
31026,2,0.0454545454545454
27800,12,0.0769230769230768
27909,6,0.1839080459770115
28207,12,-0.1666666666666666
28311,16,-0.1538461538461538
28522,1,-0.0657142857142857
10731,18,0.2884615384615385
63546,2,0.3970588235294117
49154,6,0.1251840942562592
19350,4,-0.066066066066066
76769,13,0.430232558139535
49429,15,0.1588447653429603
61313,8,-0.0454545454545454
19254,5,0.0450819672131148
12008,3,0.1060606060606059
31500,9,-0.0615384615384615
21039,12,0.8461538461538463
87581,3,0.1454545454545455
32839,17,-0.1428571428571429
33209,3,0.0808823529411764
50788,17,0.0279329608938547
33690,13,-0.055045871559633
34121,5,0.0236220472440944
34287,3,-0.1938775510204081
58405,1,0.1896551724137931
77462,5,0.0387596899224806
46295,15,0.0606060606060605
37058,5,0.1285714285714285
46164,6,0.0131147540983607
26382,5,-0.0311355311355311
31974,11,0.0272108843537415
62228,10,-0.1489361702127659
60935,17,0.0240384615384614
40838,6,-0.0303030303030302
19174,12,0.0333333333333334
21055,10,0.2564102564102564
38608,15,0.0
59547,11,-0.0126582278481012
47888,8,0.125
62367,15,0.0088495575221239
39670,5,-0.0222222222222222
40628,8,0.0454545454545454
40644,13,-0.0040983606557376
39765,12,0.2250000000000001
32678,17,-0.3548387096774194
23077,20,0.0226415094339622
27828,5,0.1248339973439573
32803,8,0.1134020618556701
66181,9,-0.0078534031413612
32870,6,0.0142857142857142
32926,11,0.0384615384615385
66587,5,0.205240174672489
42922,7,0.2592592592592593
43474,13,1.1384615384615384
44389,10,0.3935483870967742
12503,16,0.1566265060240963
45744,18,0.0344827586206897
12040,12,0.0909090909090908
46149,3,0.1912568306010929
46237,4,0.0270270270270269
47133,17,0.1791044776119403
57437,20,0.0483870967741935
47571,16,-0.0645161290322581
53495,10,0.6956521739130435
